Concurrent Users,Total Waiting Time,Total Service Time, Maximum Workload,Average Waiting Time,Average Service Time
600,-2,0,-1,-0.00,0.00
3558,-1,0,0,-0.00,0.00
2880,-1,0,1,-0.00,0.00
1190,-1,0,1,-0.00,0.00
628,0,0,-1,0.00,0.00
3789,-4,0,0,-0.00,0.00
1610,0,0,-1,0.00,0.00
1626,-1,0,-2,-0.00,0.00
2185,-1,0,-1,-0.00,0.00
833,0,0,-2,0.00,0.00
17,-1,0,0,-0.06,0.00
444,-1,0,0,-0.00,0.00
4967,-4,0,0,-0.00,0.00
3475,0,0,0,0.00,0.00
2077,-1,0,0,-0.00,0.00
920,0,0,1,0.00,0.00
3426,0,0,1,0.00,0.00
1033,0,0,-2,0.00,0.00
3761,-2,0,-2,-0.00,0.00
4796,0,0,-1,0.00,0.00
3442,-1,0,-4,-0.00,0.00
1057,-1,0,-1,-0.00,0.00
41,-9,0,0,-0.22,0.00
4101,-1,0,1,-0.00,0.00
2297,0,0,5,0.00,0.00
2206,-1,0,-2,-0.00,0.00
1622,0,0,-1,0.00,0.00
1155,-1,0,1,-0.00,0.00
4068,-1,0,-1,-0.00,0.00
3212,-2,0,-3,-0.00,0.00
2031,-1,0,0,-0.00,0.00
634,-1,0,0,-0.00,0.00
3477,0,0,1,0.00,0.00
4741,-1,0,-2,-0.00,0.00
2324,-1,0,-2,-0.00,0.00
2549,-1,0,0,-0.00,0.00
3402,0,0,0,0.00,0.00
4914,0,0,-1,0.00,0.00
2754,0,0,-1,0.00,0.00
3307,-12,0,-1,-0.00,0.00
2752,0,0,-2,0.00,0.00
3919,0,0,-2,0.00,0.00
1191,-3,0,-1,-0.00,0.00
3876,-1,0,0,-0.00,0.00
4697,0,0,-2,0.00,0.00
2574,-1,0,-1,-0.00,0.00
2021,-1,0,0,-0.00,0.00
818,0,0,0,0.00,0.00
860,-1,0,0,-0.00,0.00
1153,0,0,1,0.00,0.00
4905,-2,0,-1,-0.00,0.00
2439,0,0,-2,0.00,0.00
3285,-1,0,0,-0.00,0.00
4797,-2,0,0,-0.00,0.00
4824,0,0,0,0.00,0.00
495,-1,0,0,-0.00,0.00
344,-1,0,-1,-0.00,0.00
2810,0,0,-2,0.00,0.00
824,-1,0,1,-0.00,0.00
2109,0,0,0,0.00,0.00
257,-1,0,0,-0.00,0.00
4459,-2,0,-1,-0.00,0.00
4173,0,0,-1,0.00,0.00
782,0,0,0,0.00,0.00
3447,-1,0,-3,-0.00,0.00
4618,-1,0,2,-0.00,0.00
3578,-1,0,-2,-0.00,0.00
4376,0,0,-1,0.00,0.00
779,-2,0,-10,-0.00,0.00
448,-2,0,1,-0.00,0.00
2824,0,0,0,0.00,0.00
432,-2,0,-1,-0.00,0.00
436,-1,0,0,-0.00,0.00
2332,-81,0,-152,-0.03,0.00
3230,-1,0,-9,-0.00,0.00
4537,-444,0,-15,-0.10,0.00
4242,-2,0,-3,-0.00,0.00
306,-1,0,-1,-0.00,0.00
71,-1,0,0,-0.01,0.00
215,0,0,1,0.00,0.00
3021,-1,0,0,-0.00,0.00
2273,-4,0,0,-0.00,0.00
3670,-1,0,0,-0.00,0.00
1559,-1,0,-2,-0.00,0.00
2981,-1,0,1,-0.00,0.00
3500,-1,0,0,-0.00,0.00
3668,0,0,1,0.00,0.00
3692,-1,0,-2,-0.00,0.00
4274,-1,0,-1,-0.00,0.00
2943,0,0,-1,0.00,0.00
4586,-1,0,-2,-0.00,0.00
843,-1,0,-3,-0.00,0.00
155,-1,0,-1,-0.01,0.00
1116,-1,0,-4,-0.00,0.00
2592,0,0,-1,0.00,0.00
1941,-1,0,3,-0.00,0.00
4337,-21,0,-3,-0.00,0.00
4732,-1,0,-2,-0.00,0.00
2351,-1,0,-1,-0.00,0.00
3337,-1,0,-1,-0.00,0.00
2122,-1,0,1,-0.00,0.00
3304,-1,0,1,-0.00,0.00
3357,-2,0,0,-0.00,0.00
3223,-1,0,0,-0.00,0.00
1017,-1,0,-3,-0.00,0.00
54,-2,0,2,-0.04,0.00
1870,0,0,0,0.00,0.00
113,0,0,1,0.00,0.00
2907,-1,0,0,-0.00,0.00
4380,0,0,2,0.00,0.00
2771,0,0,-1,0.00,0.00
4558,0,0,0,0.00,0.00
1893,0,0,-1,0.00,0.00
1139,-1,0,2,-0.00,0.00
1504,0,0,-2,0.00,0.00
1924,0,0,-1,0.00,0.00
1810,-2,0,-1,-0.00,0.00
243,-67,0,0,-0.28,0.00
2013,-1,0,0,-0.00,0.00
3672,-1,0,-1,-0.00,0.00
1412,0,0,-2,0.00,0.00
3378,-1,0,1,-0.00,0.00
1037,0,0,0,0.00,0.00
910,-1,0,1,-0.00,0.00
649,0,0,0,0.00,0.00
3825,-1,0,3,-0.00,0.00
1102,-1,0,-1,-0.00,0.00
1879,-2,0,0,-0.00,0.00
3027,0,0,-1,0.00,0.00
945,-2,0,-1,-0.00,0.00
1813,-2,0,0,-0.00,0.00
2463,0,0,-1,0.00,0.00
884,-2,0,-4,-0.00,0.00
4778,-1,0,0,-0.00,0.00
2661,-1,0,-7,-0.00,0.00
1311,0,0,1,0.00,0.00
4593,-1,0,-1,-0.00,0.00
4155,-2,0,-3,-0.00,0.00
4049,0,0,0,0.00,0.00
4326,-1,0,-1,-0.00,0.00
3979,-1,0,0,-0.00,0.00
2880,-2,0,3,-0.00,0.00
210,0,0,0,0.00,0.00
1218,-1,0,-1,-0.00,0.00
4829,0,0,0,0.00,0.00
4988,-1,0,0,-0.00,0.00
4402,0,0,-2,0.00,0.00
3820,0,0,0,0.00,0.00
1269,-2,0,-1,-0.00,0.00
1531,-3,0,0,-0.00,0.00
4909,-1,0,-1,-0.00,0.00
3469,-1,0,0,-0.00,0.00
1527,-1,0,1,-0.00,0.00
4387,-2,0,-1,-0.00,0.00
3919,-1,0,0,-0.00,0.00
2895,0,0,0,0.00,0.00
941,0,0,-1,0.00,0.00
2266,0,0,0,0.00,0.00
61,-1,0,1,-0.02,0.00
2657,-2,0,0,-0.00,0.00
499,-1,0,0,-0.00,0.00
2857,0,0,1,0.00,0.00
3599,-2,0,0,-0.00,0.00
3660,-1,0,-1,-0.00,0.00
3147,0,0,0,0.00,0.00
427,0,0,-2,0.00,0.00
397,0,0,0,0.00,0.00
3122,-1,0,0,-0.00,0.00
3177,-1,0,-2,-0.00,0.00
1720,0,0,-1,0.00,0.00
454,-2,0,-1,-0.00,0.00
1807,-1,0,0,-0.00,0.00
2122,0,0,0,0.00,0.00
3661,-1,0,0,-0.00,0.00
3298,0,0,0,0.00,0.00
1698,-2,0,1,-0.00,0.00
1350,0,0,-1,0.00,0.00
3748,-2,0,1,-0.00,0.00
2802,-1,0,1,-0.00,0.00
1104,-1,0,-1,-0.00,0.00
753,-3,0,0,-0.00,0.00
2094,-1,0,-2,-0.00,0.00
4785,-1,0,-2,-0.00,0.00
2245,-1,0,-1,-0.00,0.00
2750,-2,0,2,-0.00,0.00
2356,0,0,-10,0.00,0.00
2485,0,0,-1,0.00,0.00
4001,0,0,0,0.00,0.00
4232,0,0,0,0.00,0.00
3801,-2,0,0,-0.00,0.00
4009,0,0,0,0.00,0.00
4021,-2,0,0,-0.00,0.00
1093,0,0,0,0.00,0.00
122,-2,0,1,-0.02,0.00
3050,-2,0,0,-0.00,0.00
4496,0,0,-1,0.00,0.00
1229,-7,0,0,-0.01,0.00
2644,-1,0,8,-0.00,0.00
3491,-1,0,-1,-0.00,0.00
2821,0,0,-2,0.00,0.00
4870,-1,0,-3,-0.00,0.00
2688,-1,0,1,-0.00,0.00
4800,0,0,-2,0.00,0.00
1107,-1,0,0,-0.00,0.00
3512,-2,0,-1,-0.00,0.00
1206,0,0,0,0.00,0.00
3805,-2,0,0,-0.00,0.00
3549,-1,0,-3,-0.00,0.00
2960,0,0,1,0.00,0.00
3987,-2,0,-2,-0.00,0.00
2650,-1,0,-1,-0.00,0.00
2867,-2,0,-5,-0.00,0.00
1892,-1,0,-2,-0.00,0.00
825,0,0,0,0.00,0.00
3088,-1,0,-1,-0.00,0.00
4505,0,0,1,0.00,0.00
4847,-3,0,0,-0.00,0.00
1951,0,0,-2,0.00,0.00
174,0,0,-1,0.00,0.00
4220,-1,0,-2,-0.00,0.00
4155,-1,0,-3,-0.00,0.00
2255,-2,0,-1,-0.00,0.00
657,-1,0,0,-0.00,0.00
4069,-3,0,-2,-0.00,0.00
964,-1,0,0,-0.00,0.00
4651,-3,0,0,-0.00,0.00
4501,-1,0,2,-0.00,0.00
4144,-1,0,-2,-0.00,0.00
906,-1,0,-2,-0.00,0.00
1779,-2,0,-1,-0.00,0.00
2050,0,0,0,0.00,0.00
4891,0,0,-1,0.00,0.00
1181,-2,0,-1,-0.00,0.00
1998,-2,0,-1,-0.00,0.00
4826,-2,0,-1,-0.00,0.00
2549,-1,0,-2,-0.00,0.00
2841,-1,0,-1,-0.00,0.00
591,-1,0,0,-0.00,0.00
2100,-1,0,-2,-0.00,0.00
1145,0,0,0,0.00,0.00
4385,-2,0,-1,-0.00,0.00
328,-1,0,1,-0.00,0.00
1194,0,0,-2,0.00,0.00
2059,-1,0,0,-0.00,0.00
4711,-2,0,0,-0.00,0.00
2678,0,0,0,0.00,0.00
2627,0,0,-1,0.00,0.00
3548,0,0,-2,0.00,0.00
436,0,0,1,0.00,0.00
1253,0,0,0,0.00,0.00
4406,-1,0,2,-0.00,0.00
705,-1,0,0,-0.00,0.00
943,0,0,-1,0.00,0.00
3063,0,0,-1,0.00,0.00
1953,0,0,0,0.00,0.00
2389,0,0,-4,0.00,0.00
1556,-1,0,-2,-0.00,0.00
4808,-1,0,-1,-0.00,0.00
631,-1,0,0,-0.00,0.00
3291,0,0,-7,0.00,0.00
1631,-1,0,-1,-0.00,0.00
361,-1,0,0,-0.00,0.00
2624,-2,0,-2,-0.00,0.00
4397,-1,0,-1,-0.00,0.00
1163,-1,0,1,-0.00,0.00
2898,0,0,-1,0.00,0.00
2489,0,0,-3,0.00,0.00
4559,0,0,-1,0.00,0.00
2527,0,0,-1,0.00,0.00
1211,0,0,-1,0.00,0.00
520,-2,0,0,-0.00,0.00
385,0,0,-1,0.00,0.00
4585,-3,0,-33,-0.00,0.00
600,0,0,-3,0.00,0.00
3590,-1,0,0,-0.00,0.00
782,0,0,-1,0.00,0.00
2866,-6,0,2,-0.00,0.00
1167,0,0,3,0.00,0.00
3809,-1,0,-2,-0.00,0.00
374,-2,0,0,-0.01,0.00
3677,0,0,-2,0.00,0.00
4494,0,0,2,0.00,0.00
765,-2,0,1,-0.00,0.00
131,-1,0,1,-0.01,0.00
3454,0,0,-1,0.00,0.00
4111,-1,0,0,-0.00,0.00
4784,-1,0,0,-0.00,0.00
1673,-1,0,4,-0.00,0.00
4581,-3,0,-1,-0.00,0.00
2736,0,0,-4,0.00,0.00
4947,0,0,0,0.00,0.00
50,-1,0,-1,-0.02,0.00
1004,-1,0,-1,-0.00,0.00
3121,-1,0,0,-0.00,0.00
2290,-1,0,1,-0.00,0.00
2728,-2,0,-2,-0.00,0.00
262,0,0,6,0.00,0.00
419,-1,0,0,-0.00,0.00
4321,0,0,0,0.00,0.00
2815,0,0,-2,0.00,0.00
1967,0,0,0,0.00,0.00
3784,-1,0,51,-0.00,0.00
4406,-1,0,1,-0.00,0.00
4949,0,0,0,0.00,0.00
983,-1,0,-3,-0.00,0.00
4666,0,0,2,0.00,0.00
1087,-3,0,2,-0.00,0.00
888,0,0,0,0.00,0.00
2224,-1,0,-2,-0.00,0.00
417,-1,0,0,-0.00,0.00
1202,-1,0,2,-0.00,0.00
232,0,0,-1,0.00,0.00
4472,0,0,-2,0.00,0.00
450,0,0,-2,0.00,0.00
3109,0,0,-1,0.00,0.00
3972,-1,0,-1,-0.00,0.00
3994,-2,0,0,-0.00,0.00
4024,-1,0,-2,-0.00,0.00
3289,-1,0,0,-0.00,0.00
3433,-1,0,-1,-0.00,0.00
3925,-1,0,0,-0.00,0.00
2985,0,0,-2,0.00,0.00
547,-1,0,0,-0.00,0.00
1630,-1,0,2,-0.00,0.00
27,-12,0,1,-0.44,0.00
1501,-1,0,0,-0.00,0.00
2055,0,0,-1,0.00,0.00
3012,-1,0,0,-0.00,0.00
1719,-1,0,-1,-0.00,0.00
1105,0,0,-3,0.00,0.00
1308,-1,0,0,-0.00,0.00
4075,-1,0,0,-0.00,0.00
3792,0,0,1,0.00,0.00
3295,0,0,-1,0.00,0.00
3999,-1,0,-1,-0.00,0.00
2199,0,0,-1,0.00,0.00
2258,-2,0,3,-0.00,0.00
1350,0,0,5,0.00,0.00
4053,0,0,-1,0.00,0.00
2350,-2,0,1,-0.00,0.00
569,-2,0,-1,-0.00,0.00
4735,0,0,0,0.00,0.00
4764,0,0,0,0.00,0.00
1497,-1,0,0,-0.00,0.00
1386,-1,0,9,-0.00,0.00
4655,-4,0,6,-0.00,0.00
3572,0,0,2,0.00,0.00
1126,-1,0,-3,-0.00,0.00
1823,0,0,-1,0.00,0.00
3996,0,0,3,0.00,0.00
3524,-4,0,0,-0.00,0.00
3736,-1,0,-1,-0.00,0.00
4954,0,0,-2,0.00,0.00
4806,-1,0,0,-0.00,0.00
4925,0,0,-2,0.00,0.00
1273,-1,0,0,-0.00,0.00
2090,-1,0,-1,-0.00,0.00
2003,-1,0,1,-0.00,0.00
3564,0,0,-1,0.00,0.00
4542,0,0,-2,0.00,0.00
1233,-1,0,-2,-0.00,0.00
4732,-1,0,0,-0.00,0.00
2453,-1,0,0,-0.00,0.00
4744,-1,0,-1,-0.00,0.00
3831,0,0,-1,0.00,0.00
3778,-2,0,-1,-0.00,0.00
397,0,0,-2,0.00,0.00
2209,0,0,-2,0.00,0.00
2180,-1,0,0,-0.00,0.00
4442,0,0,-1,0.00,0.00
579,0,0,1,0.00,0.00
2003,-1,0,0,-0.00,0.00
3004,-1,0,-2,-0.00,0.00
204,0,0,1,0.00,0.00
4634,-1,0,2,-0.00,0.00
1532,0,0,1,0.00,0.00
3206,-3,0,0,-0.00,0.00
2329,-1,0,7,-0.00,0.00
2395,-1,0,-1,-0.00,0.00
3595,0,0,1,0.00,0.00
751,0,0,-1,0.00,0.00
3426,0,0,-1,0.00,0.00
4018,-1,0,-2,-0.00,0.00
1197,0,0,-1,0.00,0.00
3151,0,0,-5,0.00,0.00
263,-1,0,-1,-0.00,0.00
2398,0,0,-2,0.00,0.00
4333,0,0,1,0.00,0.00
2132,0,0,2,0.00,0.00
115,-1,0,3,-0.01,0.00
1703,-1,0,0,-0.00,0.00
2202,0,0,0,0.00,0.00
4569,-1,0,-2,-0.00,0.00
4562,-2,0,-1,-0.00,0.00
1876,-2,0,-2,-0.00,0.00
971,0,0,0,0.00,0.00
2943,0,0,-1,0.00,0.00
1166,-1,0,0,-0.00,0.00
4168,-1,0,-2,-0.00,0.00
133,-5,0,-2,-0.04,0.00
274,0,0,0,0.00,0.00
268,0,0,-1,0.00,0.00
2789,0,0,-1,0.00,0.00
2596,-1,0,-1,-0.00,0.00
2668,0,0,0,0.00,0.00
3245,0,0,0,0.00,0.00
2629,0,0,-2,0.00,0.00
491,-1,0,0,-0.00,0.00
1992,0,0,1,0.00,0.00
1669,-2,0,-1,-0.00,0.00
115,-2,0,0,-0.02,0.00
1017,-1,0,0,-0.00,0.00
4083,0,0,-3,0.00,0.00
4602,0,0,-2,0.00,0.00
120,-7,0,1,-0.06,0.00
578,-1,0,-1,-0.00,0.00
2412,0,0,0,0.00,0.00
3820,0,0,-1,0.00,0.00
1500,0,0,3,0.00,0.00
4633,-3,0,0,-0.00,0.00
3852,0,0,0,0.00,0.00
4483,0,0,0,0.00,0.00
754,-1,0,-1,-0.00,0.00
2882,0,0,1,0.00,0.00
1549,-1,0,1,-0.00,0.00
3311,-2,0,-5,-0.00,0.00
1589,0,0,-8,0.00,0.00
2794,0,0,0,0.00,0.00
745,0,0,0,0.00,0.00
4312,-1,0,0,-0.00,0.00
2613,0,0,0,0.00,0.00
3088,0,0,-1,0.00,0.00
2090,-2,0,-1,-0.00,0.00
2376,0,0,0,0.00,0.00
4066,-3,0,0,-0.00,0.00
4584,-1,0,-2,-0.00,0.00
4834,-2,0,-1,-0.00,0.00
3352,-2,0,0,-0.00,0.00
3689,0,0,0,0.00,0.00
1309,-1,0,1,-0.00,0.00
1180,-1,0,6,-0.00,0.00
1189,-2,0,-2,-0.00,0.00
1208,-1,0,1,-0.00,0.00
2137,0,0,-2,0.00,0.00
2075,-1,0,-4,-0.00,0.00
467,-1,0,1,-0.00,0.00
2786,0,0,-2,0.00,0.00
1754,-1,0,1,-0.00,0.00
48,-1,0,-1,-0.02,0.00
3328,-1,0,0,-0.00,0.00
1106,-1,0,0,-0.00,0.00
3105,-1,0,1,-0.00,0.00
2040,-2,0,-1,-0.00,0.00
2345,0,0,1,0.00,0.00
3119,-1,0,0,-0.00,0.00
1212,-1,0,0,-0.00,0.00
1032,0,0,1,0.00,0.00
2848,-2,0,1,-0.00,0.00
2089,0,0,-1,0.00,0.00
3605,-2,0,-2,-0.00,0.00
121,-2,0,0,-0.02,0.00
3699,-1,0,1,-0.00,0.00
800,-1,0,-1,-0.00,0.00
4761,-1,0,1,-0.00,0.00
4506,-2,0,-2,-0.00,0.00
1702,-2,0,-2,-0.00,0.00
1740,0,0,-2,0.00,0.00
3312,0,0,0,0.00,0.00
2720,-1,0,-2,-0.00,0.00
1846,0,0,1,0.00,0.00
756,0,0,-1,0.00,0.00
420,0,0,-2,0.00,0.00
929,-1,0,0,-0.00,0.00
1675,-2,0,0,-0.00,0.00
3266,0,0,1,0.00,0.00
3749,-1,0,-1,-0.00,0.00
4369,0,0,0,0.00,0.00
2639,-3,0,3,-0.00,0.00
1886,-1,0,-2,-0.00,0.00
4612,0,0,-1,0.00,0.00
1564,-1,0,0,-0.00,0.00
1422,-1,0,0,-0.00,0.00
3381,-1,0,0,-0.00,0.00
1152,0,0,-2,0.00,0.00
3034,-1,0,1,-0.00,0.00
4826,0,0,0,0.00,0.00
4305,0,0,2,0.00,0.00
2106,0,0,1,0.00,0.00
4701,-1,0,1,-0.00,0.00
2676,-1,0,0,-0.00,0.00
1112,-3,0,1,-0.00,0.00
3732,-1,0,-1,-0.00,0.00
3904,0,0,1,0.00,0.00
2308,-1,0,0,-0.00,0.00
4258,0,0,-2,0.00,0.00
839,-1,0,-1,-0.00,0.00
3547,-1,0,0,-0.00,0.00
1951,-1,0,-4,-0.00,0.00
2860,-1,0,-2,-0.00,0.00
4502,0,0,0,0.00,0.00
1411,0,0,1,0.00,0.00
4529,-3,0,-2,-0.00,0.00
4587,-1,0,2,-0.00,0.00
1743,-1,0,-1,-0.00,0.00
4951,0,0,-2,0.00,0.00
250,-2,0,0,-0.01,0.00
4430,0,0,1,0.00,0.00
702,-1,0,0,-0.00,0.00
3984,0,0,1,0.00,0.00
174,-2,0,0,-0.01,0.00
4889,-1,0,-1,-0.00,0.00
4872,-1,0,1,-0.00,0.00
3339,-1,0,-4,-0.00,0.00
28,-2,0,1,-0.07,0.00
202,-2,0,1,-0.01,0.00
3186,0,0,-5,0.00,0.00
2287,0,0,-7,0.00,0.00
1693,-1,0,1,-0.00,0.00
632,-2,0,0,-0.00,0.00
4347,0,0,-1,0.00,0.00
3919,-1,0,-1,-0.00,0.00
3193,-1,0,0,-0.00,0.00
4494,-2,0,-18,-0.00,0.00
2889,-4,0,-4,-0.00,0.00
2323,-1,0,-1,-0.00,0.00
3819,-1,0,-23,-0.00,0.00
2611,0,0,-1,0.00,0.00
2265,0,0,1,0.00,0.00
4891,0,0,-2,0.00,0.00
1115,0,0,0,0.00,0.00
4507,-1,0,-2,-0.00,0.00
1143,0,0,-2,0.00,0.00
2073,0,0,-2,0.00,0.00
227,-1,0,0,-0.00,0.00
3822,0,0,-1,0.00,0.00
849,-1,0,-1,-0.00,0.00
3511,-2,0,-2,-0.00,0.00
3590,0,0,-1,0.00,0.00
2712,-1,0,0,-0.00,0.00
2029,-1,0,-1,-0.00,0.00
3424,-1,0,-2,-0.00,0.00
4827,-3,0,-1,-0.00,0.00
3769,-1,0,0,-0.00,0.00
3326,-1,0,1,-0.00,0.00
4158,0,0,-2,0.00,0.00
2046,0,0,1,0.00,0.00
853,0,0,0,0.00,0.00
4021,0,0,-2,0.00,0.00
613,0,0,0,0.00,0.00
1595,0,0,0,0.00,0.00
3101,-7,0,0,-0.00,0.00
1280,0,0,-7,0.00,0.00
2595,-1,0,-1,-0.00,0.00
3530,-1,0,-1,-0.00,0.00
1236,-3,0,0,-0.00,0.00
4397,-1,0,-1,-0.00,0.00
3013,-2,0,-4,-0.00,0.00
4888,-1,0,-2,-0.00,0.00
4754,-2,0,0,-0.00,0.00
684,0,0,0,0.00,0.00
4943,0,0,-1,0.00,0.00
4175,-2,0,1,-0.00,0.00
179,-2,0,-1,-0.01,0.00
4367,0,0,0,0.00,0.00
2357,0,0,0,0.00,0.00
344,-1,0,0,-0.00,0.00
407,0,0,0,0.00,0.00
405,0,0,0,0.00,0.00
4365,-1,0,0,-0.00,0.00
4720,0,0,-4,0.00,0.00
4828,-2,0,-1,-0.00,0.00
2792,-1,0,1,-0.00,0.00
2734,0,0,-2,0.00,0.00
4877,-1,0,0,-0.00,0.00
3455,0,0,4,0.00,0.00
894,0,0,0,0.00,0.00
200,-1,0,0,-0.01,0.00
3276,-1,0,-2,-0.00,0.00
4646,-4,0,-1,-0.00,0.00
128,-1,0,-1,-0.01,0.00
4463,-1,0,-1,-0.00,0.00
941,-1,0,0,-0.00,0.00
3739,-1,0,1,-0.00,0.00
1546,0,0,-2,0.00,0.00
1913,-1,0,4,-0.00,0.00
335,-1,0,-1,-0.00,0.00
212,0,0,0,0.00,0.00
1539,0,0,-3,0.00,0.00
3047,0,0,1,0.00,0.00
1021,-2,0,-1,-0.00,0.00
3591,-2,0,-1,-0.00,0.00
1512,0,0,-1,0.00,0.00
712,-3,0,-1,-0.00,0.00
3991,-1,0,0,-0.00,0.00
235,-1,0,-1,-0.00,0.00
560,0,0,0,0.00,0.00
2875,-1,0,0,-0.00,0.00
1458,0,0,-1,0.00,0.00
1427,0,0,-1,0.00,0.00
4617,-1,0,0,-0.00,0.00
4328,-81,0,-1,-0.02,0.00
4396,-1,0,2,-0.00,0.00
1529,0,0,3,0.00,0.00
240,0,0,-1,0.00,0.00
3412,0,0,1,0.00,0.00
4994,0,0,-1,0.00,0.00
237,0,0,0,0.00,0.00
2745,-1,0,-2,-0.00,0.00
4054,-1,0,0,-0.00,0.00
2004,-2,0,0,-0.00,0.00
4337,0,0,1,0.00,0.00
3312,-1,0,5,-0.00,0.00
4307,-1,0,0,-0.00,0.00
4031,-1,0,-2,-0.00,0.00
181,0,0,0,0.00,0.00
4680,-1,0,1,-0.00,0.00
1319,-2,0,-1,-0.00,0.00
2100,-2,0,0,-0.00,0.00
4182,-1,0,-1,-0.00,0.00
3199,-1,0,-2,-0.00,0.00
4381,0,0,-1,0.00,0.00
3021,-1,0,0,-0.00,0.00
4760,-1,0,-2,-0.00,0.00
604,-1,0,-1,-0.00,0.00
1448,-1,0,1,-0.00,0.00
1618,-1,0,0,-0.00,0.00
3786,0,0,-1,0.00,0.00
213,-1,0,1,-0.00,0.00
3014,0,0,0,0.00,0.00
2320,0,0,-1,0.00,0.00
3955,-1,0,-1,-0.00,0.00
4657,-2,0,0,-0.00,0.00
1818,-1,0,-2,-0.00,0.00
1542,-1,0,-5,-0.00,0.00
575,-2,0,-1,-0.00,0.00
764,-1,0,0,-0.00,0.00
4388,-2,0,0,-0.00,0.00
4487,-3,0,1,-0.00,0.00
800,0,0,1,0.00,0.00
2922,0,0,-2,0.00,0.00
1135,-1,0,2,-0.00,0.00
1342,-2,0,-1,-0.00,0.00
4566,0,0,-2,0.00,0.00
963,-1,0,1,-0.00,0.00
3748,-2,0,1,-0.00,0.00
3131,-1,0,-1,-0.00,0.00
2192,-1,0,0,-0.00,0.00
1464,0,0,-1,0.00,0.00
2908,0,0,0,0.00,0.00
3238,0,0,0,0.00,0.00
2728,-2,0,0,-0.00,0.00
661,-2,0,-2,-0.00,0.00
3894,0,0,-1,0.00,0.00
3751,-1,0,1,-0.00,0.00
1018,-1,0,-1,-0.00,0.00
232,-1,0,0,-0.00,0.00
3088,-1,0,2,-0.00,0.00
263,0,0,0,0.00,0.00
1347,0,0,0,0.00,0.00
961,-1,0,0,-0.00,0.00
2641,0,0,-1,0.00,0.00
2182,0,0,-4,0.00,0.00
3050,0,0,1,0.00,0.00
1559,0,0,1,0.00,0.00
3185,0,0,-1,0.00,0.00
4731,0,0,-1,0.00,0.00
4787,-1,0,0,-0.00,0.00
171,0,0,0,0.00,0.00
3057,-1,0,-1,-0.00,0.00
1547,-1,0,3,-0.00,0.00
2488,0,0,1,0.00,0.00
2100,-1,0,-5,-0.00,0.00
2937,0,0,1,0.00,0.00
1080,-1,0,0,-0.00,0.00
1007,-1,0,-2,-0.00,0.00
785,0,0,0,0.00,0.00
2916,-1,0,0,-0.00,0.00
4740,0,0,0,0.00,0.00
2559,-1,0,-2,-0.00,0.00
1966,0,0,0,0.00,0.00
917,-1,0,-1,-0.00,0.00
1358,0,0,-1,0.00,0.00
4288,-1,0,-2,-0.00,0.00
937,-1,0,-2,-0.00,0.00
2820,-1,0,-1,-0.00,0.00
1280,0,0,0,0.00,0.00
1157,-1,0,1,-0.00,0.00
3333,0,0,-2,0.00,0.00
1483,0,0,1,0.00,0.00
3532,0,0,0,0.00,0.00
1794,-1,0,-1,-0.00,0.00
2070,0,0,1,0.00,0.00
1370,-1,0,0,-0.00,0.00
1144,-1,0,-2,-0.00,0.00
2670,0,0,0,0.00,0.00
800,-1,0,-1,-0.00,0.00
3250,-1,0,-1,-0.00,0.00
3191,0,0,1,0.00,0.00
822,0,0,2,0.00,0.00
3775,-1,0,-1,-0.00,0.00
4691,-1,0,0,-0.00,0.00
427,-1,0,0,-0.00,0.00
3135,-1,0,0,-0.00,0.00
1699,-3,0,0,-0.00,0.00
474,0,0,0,0.00,0.00
3309,-1,0,1,-0.00,0.00
2601,0,0,3,0.00,0.00
2568,-1,0,0,-0.00,0.00
552,0,0,0,0.00,0.00
715,0,0,0,0.00,0.00
1990,-1,0,-7,-0.00,0.00
4979,-1,0,1,-0.00,0.00
4593,0,0,-2,0.00,0.00
4963,-1,0,2,-0.00,0.00
3321,-1,0,0,-0.00,0.00
4560,0,0,1,0.00,0.00
2489,-2,0,0,-0.00,0.00
796,0,0,1,0.00,0.00
3029,0,0,1,0.00,0.00
756,-1,0,-2,-0.00,0.00
271,0,0,0,0.00,0.00
4730,-1,0,0,-0.00,0.00
2203,-2,0,1,-0.00,0.00
2913,-1,0,0,-0.00,0.00
1356,0,0,1,0.00,0.00
3176,-1,0,0,-0.00,0.00
4640,-1,0,0,-0.00,0.00
239,-2,0,1,-0.01,0.00
4194,-1,0,1,-0.00,0.00
4396,-1,0,-2,-0.00,0.00
2045,-1,0,-2,-0.00,0.00
2381,-1,0,-2,-0.00,0.00
4126,0,0,2,0.00,0.00
2932,-1,0,-2,-0.00,0.00
548,-1,0,0,-0.00,0.00
4011,-1,0,1,-0.00,0.00
3432,-1,0,0,-0.00,0.00
3331,-1,0,1,-0.00,0.00
115,-1,0,-1,-0.01,0.00
3585,0,0,-2,0.00,0.00
819,-1,0,-6,-0.00,0.00
1385,0,0,1,0.00,0.00
1711,-1,0,-1,-0.00,0.00
1377,0,0,-2,0.00,0.00
2298,-2,0,-1,-0.00,0.00
1961,-1,0,-2,-0.00,0.00
4615,0,0,-1,0.00,0.00
1,-3,0,0,-3.00,0.00
4986,0,0,-1,0.00,0.00
4421,0,0,-1,0.00,0.00
249,0,0,-1,0.00,0.00
440,-1,0,1,-0.00,0.00
4183,-1,0,1,-0.00,0.00
1549,0,0,0,0.00,0.00
