Concurrent Users,Total Waiting Time,Total Service Time, Maximum Workload,Average Waiting Time,Average Service Time
2444,1026,6970,30,0.42,2.85
3006,1199,8710,31,0.40,2.90
525,440,1400,21,0.84,2.67
280,327,760,14,1.17,2.71
4675,2015,13740,32,0.43,2.94
4206,2142,12380,33,0.51,2.94
4650,4120,13630,32,0.89,2.93
2678,1309,7720,30,0.49,2.88
1167,815,3120,30,0.70,2.67
3418,1742,10100,29,0.51,2.95
2918,1330,8350,30,0.46,2.86
426,597,1170,16,1.40,2.75
354,349,960,15,0.99,2.71
2709,1084,7820,30,0.40,2.89
3458,1233,10190,29,0.36,2.95
4416,1833,13050,30,0.42,2.96
899,700,2310,28,0.78,2.57
3436,1642,10140,30,0.48,2.95
4310,1924,12740,30,0.45,2.96
3744,1285,10930,31,0.34,2.92
3689,1962,10780,32,0.53,2.92
4281,1429,12610,32,0.33,2.95
1804,632,5140,26,0.35,2.85
1507,632,4240,30,0.42,2.81
3129,1189,9110,29,0.38,2.91
4826,1757,14200,32,0.36,2.94
2393,830,6800,28,0.35,2.84
4171,1333,12290,32,0.32,2.95
861,555,2200,30,0.64,2.56
713,384,1870,20,0.54,2.62
760,470,1940,29,0.62,2.55
1583,761,4500,28,0.48,2.84
4382,1692,12920,31,0.39,2.95
2065,933,5840,30,0.45,2.83
3950,1296,11610,31,0.33,2.94
3470,3547,10240,29,1.02,2.95
47,76,110,7,1.62,2.34
211,153,520,14,0.73,2.46
2105,822,5960,30,0.39,2.83
3854,1565,11270,32,0.41,2.92
1685,511,4820,29,0.30,2.86
1039,615,2710,29,0.59,2.61
400,317,1110,15,0.79,2.78
3128,1125,9110,29,0.36,2.91
3979,1184,11670,32,0.30,2.93
4693,1976,13790,31,0.42,2.94
780,493,1990,29,0.63,2.55
1913,865,5390,29,0.45,2.82
3595,2338,10570,31,0.65,2.94
1555,662,4410,28,0.43,2.84
2072,799,5860,26,0.39,2.83
2193,969,6280,29,0.44,2.86
4285,1716,12650,30,0.40,2.95
1622,654,4660,31,0.40,2.87
3907,2616,11490,31,0.67,2.94
3619,1358,10610,32,0.38,2.93
3497,1344,10290,28,0.38,2.94
1730,761,4950,30,0.44,2.86
3903,1661,11480,30,0.43,2.94
762,457,1950,30,0.60,2.56
3450,1087,10170,29,0.32,2.95
1892,850,5340,30,0.45,2.82
368,360,1000,15,0.98,2.72
68,101,120,13,1.49,1.76
4003,2015,11730,31,0.50,2.93
1521,855,4280,30,0.56,2.81
3807,1706,11130,33,0.45,2.92
1637,748,4700,30,0.46,2.87
387,494,1050,15,1.28,2.71
3913,1664,11510,32,0.43,2.94
3342,1090,9870,30,0.33,2.95
1188,603,3170,29,0.51,2.67
619,537,1640,21,0.87,2.65
1982,730,5620,30,0.37,2.84
4580,1526,13470,32,0.33,2.94
2267,1217,6460,31,0.54,2.85
697,429,1830,20,0.62,2.63
4787,1837,14070,31,0.38,2.94
2743,1568,7890,31,0.57,2.88
1795,687,5100,30,0.38,2.84
1455,549,4080,31,0.38,2.80
4321,1527,12780,33,0.35,2.96
1230,466,3370,30,0.38,2.74
4994,1815,14690,31,0.36,2.94
162,149,350,15,0.92,2.16
3505,1786,10290,30,0.51,2.94
1447,603,4030,29,0.42,2.79
1940,683,5480,28,0.35,2.82
2579,1274,7410,30,0.49,2.87
3652,1246,10690,31,0.34,2.93
198,240,490,15,1.21,2.47
240,290,610,15,1.21,2.54
587,455,1540,21,0.78,2.62
237,201,580,15,0.85,2.45
2233,951,6340,31,0.43,2.84
81,49,160,15,0.60,1.98
1110,587,2880,30,0.53,2.59
374,490,1010,15,1.31,2.70
3571,2302,10510,32,0.64,2.94
1294,421,3580,26,0.33,2.77
2061,1177,5830,28,0.57,2.83
4088,1418,12030,28,0.35,2.94
4439,1576,13120,30,0.36,2.96
3540,1279,10370,31,0.36,2.93
853,365,2190,23,0.43,2.57
4400,1872,13000,31,0.43,2.95
4135,1979,12190,32,0.48,2.95
4604,1481,13550,33,0.32,2.94
758,1406,1940,30,1.85,2.56
334,382,910,15,1.14,2.72
4289,1194,12670,31,0.28,2.95
1293,587,3580,27,0.45,2.77
496,399,1310,22,0.80,2.64
2868,1390,8260,27,0.48,2.88
2736,1323,7870,30,0.48,2.88
1653,759,4740,29,0.46,2.87
314,306,870,16,0.97,2.77
3374,1251,9940,31,0.37,2.95
1041,5746,2710,85,5.52,2.60
2895,1054,8300,30,0.36,2.87
3340,1157,9860,31,0.35,2.95
3692,1248,10780,29,0.34,2.92
2669,1073,7690,31,0.40,2.88
101,116,190,16,1.15,1.88
38,20,90,9,0.53,2.37
4005,1313,11730,30,0.33,2.93
895,491,2300,30,0.55,2.57
2780,1760,8010,30,0.63,2.88
3380,2724,9960,29,0.81,2.95
2082,902,5890,24,0.43,2.83
3638,2044,10660,31,0.56,2.93
1644,882,4720,29,0.54,2.87
2651,992,7650,31,0.37,2.89
323,210,890,15,0.65,2.76
1456,543,4090,30,0.37,2.81
2453,842,7000,30,0.34,2.85
3107,1115,9050,30,0.36,2.91
552,559,1470,21,1.01,2.66
4001,1300,11730,29,0.32,2.93
627,468,1660,19,0.75,2.65
2939,1324,8470,30,0.45,2.88
1694,715,4840,29,0.42,2.86
3846,1499,11240,31,0.39,2.92
2581,1004,7430,29,0.39,2.88
1507,742,4240,31,0.49,2.81
2407,782,6840,30,0.32,2.84
3257,990,9530,31,0.30,2.93
4530,1361,13330,31,0.30,2.94
3085,993,9000,29,0.32,2.92
623,518,1640,19,0.83,2.63
1316,1252,3620,30,0.95,2.75
4321,1312,12780,31,0.30,2.96
2891,1008,8290,29,0.35,2.87
1649,634,4730,31,0.38,2.87
2913,982,8340,29,0.34,2.86
3738,1682,10920,32,0.45,2.92
2124,806,6070,31,0.38,2.86
4444,1791,13120,32,0.40,2.95
447,358,1210,15,0.80,2.71
865,434,2210,31,0.50,2.55
1551,596,4400,28,0.38,2.84
1710,612,4880,30,0.36,2.85
1890,1033,5340,29,0.55,2.83
4012,1428,11790,31,0.36,2.94
4618,1622,13590,29,0.35,2.94
1957,891,5510,30,0.46,2.82
849,493,2190,24,0.58,2.58
4039,1776,11840,29,0.44,2.93
3366,1181,9930,26,0.35,2.95
2918,1115,8350,28,0.38,2.86
2551,883,7330,29,0.35,2.87
4294,1468,12710,33,0.34,2.96
1679,749,4800,30,0.45,2.86
1251,716,3470,30,0.57,2.77
2666,1072,7690,29,0.40,2.88
3038,1106,8840,30,0.36,2.91
1544,821,4360,26,0.53,2.82
3817,1338,11160,32,0.35,2.92
383,385,1030,14,1.01,2.69
1149,609,3040,30,0.53,2.65
3629,1200,10630,32,0.33,2.93
2031,767,5740,29,0.38,2.83
3770,1231,11040,31,0.33,2.93
1761,836,5010,30,0.47,2.84
3224,1252,9390,29,0.39,2.91
1042,585,2720,29,0.56,2.61
3351,1402,9880,28,0.42,2.95
4736,1407,13960,32,0.30,2.95
4485,1620,13210,32,0.36,2.95
702,475,1840,21,0.68,2.62
4848,1529,14270,31,0.32,2.94
1472,476,4120,28,0.32,2.80
1199,638,3210,30,0.53,2.68
1076,579,2810,30,0.54,2.61
4407,1505,13010,31,0.34,2.95
1191,674,3190,29,0.57,2.68
4073,1246,11940,32,0.31,2.93
3801,1387,11110,31,0.36,2.92
186,178,450,15,0.96,2.42
2872,1258,8260,31,0.44,2.88
4488,1587,13250,32,0.35,2.95
170,212,380,14,1.25,2.24
444,289,1210,15,0.65,2.73
3041,1104,8850,26,0.36,2.91
4637,2197,13610,30,0.47,2.94
3593,1453,10570,30,0.40,2.94
2459,878,7020,28,0.36,2.85
1188,647,3170,31,0.54,2.67
3069,1072,8920,30,0.35,2.91
4966,1475,14620,31,0.30,2.94
1816,952,5140,31,0.52,2.83
138,73,290,15,0.53,2.10
3561,1701,10470,33,0.48,2.94
3731,1565,10910,31,0.42,2.92
3978,2011,11660,33,0.51,2.93
2333,1344,6650,29,0.58,2.85
2968,1030,8610,29,0.35,2.90
1573,663,4480,29,0.42,2.85
324,402,890,15,1.24,2.75
749,369,1920,29,0.49,2.56
2520,971,7240,29,0.39,2.87
1327,704,3640,29,0.53,2.74
4313,1593,12750,31,0.37,2.96
3639,1225,10660,30,0.34,2.93
1409,620,3920,28,0.44,2.78
2039,1103,5760,28,0.54,2.82
975,518,2580,28,0.53,2.65
4284,1452,12640,32,0.34,2.95
544,349,1450,21,0.64,2.67
4319,1672,12780,32,0.39,2.96
3935,3083,11570,31,0.78,2.94
4409,1679,13010,32,0.38,2.95
889,459,2290,20,0.52,2.58
797,543,2070,28,0.68,2.60
4227,1219,12430,30,0.29,2.94
3927,1879,11550,31,0.48,2.94
777,548,1990,30,0.71,2.56
2249,1460,6400,26,0.65,2.85
3558,1504,10460,31,0.42,2.94
2979,936,8660,30,0.31,2.91
2618,918,7540,30,0.35,2.88
1067,527,2790,30,0.49,2.61
4462,1380,13130,30,0.31,2.94
3668,1825,10730,31,0.50,2.93
2606,1166,7480,30,0.45,2.87
1944,817,5490,31,0.42,2.82
598,376,1570,20,0.63,2.63
3853,1107,11270,33,0.29,2.92
315,338,870,14,1.07,2.76
4014,1556,11790,32,0.39,2.94
4970,1692,14630,31,0.34,2.94
3275,1270,9640,30,0.39,2.94
3147,1393,9170,29,0.44,2.91
4551,1676,13380,31,0.37,2.94
2768,1106,7980,31,0.40,2.88
781,357,1990,29,0.46,2.55
799,663,2080,31,0.83,2.60
537,731,1440,21,1.36,2.68
605,333,1590,21,0.55,2.63
2774,1469,7990,30,0.53,2.88
638,621,1670,21,0.97,2.62
2122,982,6050,28,0.46,2.85
3103,1881,9020,30,0.61,2.91
1357,673,3750,30,0.50,2.76
4701,1458,13820,33,0.31,2.94
1950,743,5510,26,0.38,2.83
2428,949,6920,30,0.39,2.85
3144,1051,9170,30,0.33,2.92
1921,762,5400,30,0.40,2.81
2643,1835,7630,30,0.69,2.89
1662,737,4770,30,0.44,2.87
1516,606,4270,28,0.40,2.82
2855,1642,8240,31,0.58,2.89
3322,1372,9800,31,0.41,2.95
2198,738,6290,30,0.34,2.86
2118,975,6030,30,0.46,2.85
1372,558,3800,30,0.41,2.77
236,181,580,15,0.77,2.46
4077,2089,11980,32,0.51,2.94
3769,1251,11030,32,0.33,2.93
1551,704,4400,27,0.45,2.84
357,355,970,15,0.99,2.72
354,308,960,15,0.87,2.71
3356,1069,9890,30,0.32,2.95
4135,1257,12190,31,0.30,2.95
3355,1052,9880,30,0.31,2.94
507,523,1330,20,1.03,2.62
2447,863,6970,30,0.35,2.85
198,239,490,15,1.21,2.47
2700,1169,7770,28,0.43,2.88
4187,1972,12330,32,0.47,2.94
3790,1232,11100,33,0.33,2.93
3988,1563,11690,32,0.39,2.93
3640,1138,10660,30,0.31,2.93
2720,1178,7840,29,0.43,2.88
2048,862,5780,30,0.42,2.82
4638,1337,13610,31,0.29,2.93
2283,1107,6510,29,0.48,2.85
1407,648,3920,30,0.46,2.79
1606,1337,4620,31,0.83,2.88
1671,637,4790,29,0.38,2.87
4355,1964,12880,30,0.45,2.96
4338,1298,12820,31,0.30,2.96
412,387,1140,15,0.94,2.77
3639,1816,10660,31,0.50,2.93
1504,640,4240,30,0.43,2.82
549,474,1450,21,0.86,2.64
604,393,1580,21,0.65,2.62
2057,844,5810,29,0.41,2.82
1649,704,4730,29,0.43,2.87
683,476,1780,21,0.70,2.61
2201,665,6290,30,0.30,2.86
4940,1395,14530,30,0.28,2.94
581,457,1510,21,0.79,2.60
3752,1532,10960,32,0.41,2.92
811,326,2110,30,0.40,2.60
3437,2410,10140,30,0.70,2.95
4778,1935,14050,32,0.40,2.94
3626,1112,10630,32,0.31,2.93
1424,761,4010,30,0.53,2.82
2301,863,6550,31,0.38,2.85
1289,646,3580,30,0.50,2.78
169,129,380,15,0.76,2.25
135,131,280,15,0.97,2.07
2792,1194,8070,28,0.43,2.89
3056,948,8880,29,0.31,2.91
1662,688,4770,31,0.41,2.87
3243,1217,9490,31,0.38,2.93
1545,696,4370,29,0.45,2.83
1816,712,5140,30,0.39,2.83
1512,713,4260,28,0.47,2.82
4335,1347,12820,30,0.31,2.96
2706,1057,7810,31,0.39,2.89
2182,766,6270,28,0.35,2.87
915,408,2380,28,0.45,2.60
2527,957,7260,30,0.38,2.87
2261,755,6430,30,0.33,2.84
4029,1897,11820,32,0.47,2.93
813,521,2130,30,0.64,2.62
2,11,10,1,5.50,5.00
1770,657,5020,30,0.37,2.84
3935,1377,11570,30,0.35,2.94
4528,1645,13320,32,0.36,2.94
1756,1414,5010,29,0.81,2.85
2524,1474,7260,29,0.58,2.88
3987,1921,11690,32,0.48,2.93
4829,1951,14220,32,0.40,2.94
1385,570,3860,30,0.41,2.79
4633,2086,13610,31,0.45,2.94
411,730,1140,15,1.78,2.77
1292,553,3580,30,0.43,2.77
2214,1142,6300,30,0.52,2.85
2880,1432,8270,29,0.50,2.87
4742,1720,13980,31,0.36,2.95
677,444,1750,21,0.66,2.58
1317,456,3630,29,0.35,2.76
772,507,1980,29,0.66,2.56
4868,1950,14320,32,0.40,2.94
3876,1176,11350,32,0.30,2.93
1819,1062,5140,28,0.58,2.83
434,172,1180,15,0.40,2.72
4183,1426,12310,32,0.34,2.94
3044,1223,8860,30,0.40,2.91
120,98,220,14,0.82,1.83
1794,1169,5080,29,0.65,2.83
1288,572,3580,24,0.44,2.78
814,603,2130,30,0.74,2.62
4213,1762,12410,32,0.42,2.95
3597,1259,10570,31,0.35,2.94
730,559,1890,21,0.77,2.59
2024,1066,5730,29,0.53,2.83
1032,575,2700,30,0.56,2.62
4933,2077,14500,32,0.42,2.94
1580,732,4480,29,0.46,2.84
1123,507,2930,30,0.45,2.61
514,410,1360,22,0.80,2.65
506,352,1330,20,0.70,2.63
308,367,860,14,1.19,2.79
100,145,190,15,1.45,1.90
2680,921,7720,30,0.34,2.88
2170,956,6230,30,0.44,2.87
150,137,290,15,0.91,1.93
4804,2174,14140,31,0.45,2.94
976,1205,2580,26,1.23,2.64
4824,1826,14200,31,0.38,2.94
1264,534,3510,28,0.42,2.78
787,388,2030,30,0.49,2.58
2545,808,7310,28,0.32,2.87
4180,1536,12310,32,0.37,2.94
2074,814,5870,26,0.39,2.83
2153,832,6150,29,0.39,2.86
560,410,1470,21,0.73,2.63
4751,1665,14000,33,0.35,2.95
3245,1480,9500,30,0.46,2.93
1087,566,2820,30,0.52,2.59
3316,1436,9770,30,0.43,2.95
1842,1176,5210,29,0.64,2.83
4475,1607,13190,30,0.36,2.95
1105,641,2860,31,0.58,2.59
2797,1068,8090,31,0.38,2.89
4641,1893,13610,31,0.41,2.93
4034,1398,11820,31,0.35,2.93
4291,1946,12700,30,0.45,2.96
366,317,1000,15,0.87,2.73
1420,517,3990,30,0.36,2.81
2262,892,6440,30,0.39,2.85
296,201,810,15,0.68,2.74
3983,1429,11670,30,0.36,2.93
4770,2117,14050,32,0.44,2.95
1744,672,5000,31,0.39,2.87
3985,1260,11670,31,0.32,2.93
2122,789,6050,31,0.37,2.85
1768,852,5020,30,0.48,2.84
1193,554,3190,29,0.46,2.67
1165,2881,3090,30,2.47,2.65
2148,841,6120,29,0.39,2.85
729,444,1890,21,0.61,2.59
3680,1802,10760,32,0.49,2.92
2838,1839,8180,31,0.65,2.88
838,429,2180,30,0.51,2.60
4434,1372,13110,30,0.31,2.96
4800,1682,14130,32,0.35,2.94
2366,867,6740,31,0.37,2.85
4944,2406,14550,30,0.49,2.94
4620,1933,13590,31,0.42,2.94
3279,1338,9650,30,0.41,2.94
3882,1230,11380,30,0.32,2.93
960,876,2540,29,0.91,2.65
4270,1245,12600,30,0.29,2.95
1523,607,4290,30,0.40,2.82
1554,639,4400,31,0.41,2.83
1475,663,4120,31,0.45,2.79
2286,899,6510,24,0.39,2.85
3695,1327,10800,33,0.36,2.92
4359,1853,12880,31,0.43,2.95
4974,1911,14630,30,0.38,2.94
3698,1270,10800,32,0.34,2.92
3464,1165,10220,31,0.34,2.95
3752,1522,10960,30,0.41,2.92
2688,1319,7720,28,0.49,2.87
461,420,1240,20,0.91,2.69
4650,1425,13630,32,0.31,2.93
2832,1089,8160,30,0.38,2.88
3878,1299,11350,32,0.33,2.93
3855,1488,11270,33,0.39,2.92
3688,1229,10780,33,0.33,2.92
1727,918,4950,29,0.53,2.87
1654,571,4740,29,0.35,2.87
1853,792,5240,30,0.43,2.83
3363,1133,9910,30,0.34,2.95
420,344,1160,16,0.82,2.76
3604,1446,10570,33,0.40,2.93
2135,849,6120,29,0.40,2.87
4485,1913,13210,32,0.43,2.95
2281,1115,6510,28,0.49,2.85
3326,1269,9810,29,0.38,2.95
2481,878,7100,22,0.35,2.86
851,462,2190,30,0.54,2.57
4711,1819,13860,32,0.39,2.94
3095,1075,9020,30,0.35,2.91
3701,1797,10810,32,0.49,2.92
1848,772,5230,30,0.42,2.83
3310,1316,9770,29,0.40,2.95
3719,1291,10880,32,0.35,2.93
3725,1520,10900,31,0.41,2.93
1276,705,3550,22,0.55,2.78
4470,1522,13170,32,0.34,2.95
852,739,2190,30,0.87,2.57
3637,1460,10660,32,0.40,2.93
2319,1161,6600,28,0.50,2.85
1207,531,3250,30,0.44,2.69
5000,1462,14690,33,0.29,2.94
132,269,280,16,2.04,2.12
2814,1041,8130,30,0.37,2.89
1319,525,3630,29,0.40,2.75
1713,1312,4910,30,0.77,2.87
2083,931,5890,29,0.45,2.83
3760,1305,10970,32,0.35,2.92
1798,564,5140,29,0.31,2.86
1391,694,3870,31,0.50,2.78
1907,899,5360,28,0.47,2.81
644,458,1690,21,0.71,2.62
1829,815,5200,30,0.45,2.84
4278,1512,12600,32,0.35,2.95
4664,1445,13700,29,0.31,2.94
4363,1597,12880,31,0.37,2.95
3152,1439,9180,30,0.46,2.91
3383,1139,9970,28,0.34,2.95
759,723,1940,28,0.95,2.56
850,620,2190,29,0.73,2.58
4473,1803,13180,31,0.40,2.95
686,496,1790,19,0.72,2.61
3833,1352,11190,31,0.35,2.92
3630,1404,10640,31,0.39,2.93
2412,1016,6870,26,0.42,2.85
248,147,660,16,0.59,2.66
2290,949,6520,23,0.41,2.85
1351,489,3720,28,0.36,2.75
4230,1523,12440,32,0.36,2.94
832,662,2170,26,0.80,2.61
1823,681,5170,22,0.37,2.84
3427,1271,10100,30,0.37,2.95
4761,2410,14020,30,0.51,2.94
3545,1170,10390,33,0.33,2.93
4509,1740,13300,31,0.39,2.95
13,14,50,7,1.08,3.85
639,487,1670,22,0.76,2.61
876,729,2250,30,0.83,2.57
2221,819,6320,30,0.37,2.85
4423,1331,13070,31,0.30,2.96
138,114,290,15,0.83,2.10
672,384,1730,21,0.57,2.57
1090,707,2830,30,0.65,2.60
4686,1673,13770,32,0.36,2.94
218,169,520,16,0.78,2.39
3806,1733,11130,32,0.46,2.92
2848,880,8200,26,0.31,2.88
1571,648,4480,29,0.41,2.85
415,337,1150,15,0.81,2.77
3627,1264,10630,33,0.35,2.93
1808,737,5140,30,0.41,2.84
4254,1637,12540,32,0.38,2.95
609,563,1620,21,0.92,2.66
3988,1339,11690,31,0.34,2.93
2570,2058,7380,30,0.80,2.87
2617,1721,7540,29,0.66,2.88
2452,882,6990,30,0.36,2.85
1820,661,5150,30,0.36,2.83
2848,1223,8200,29,0.43,2.88
2258,843,6410,30,0.37,2.84
2676,1278,7710,31,0.48,2.88
1592,1611,4560,29,1.01,2.86
2729,1063,7860,29,0.39,2.88
4122,1636,12100,31,0.40,2.94
1041,664,2710,30,0.64,2.60
3780,1632,11080,33,0.43,2.93
2307,926,6560,28,0.40,2.84
3480,1190,10250,30,0.34,2.95
2159,918,6190,31,0.43,2.87
2423,982,6890,29,0.41,2.84
3982,1180,11670,33,0.30,2.93
2023,741,5730,29,0.37,2.83
3628,1417,10630,32,0.39,2.93
3840,1552,11210,30,0.40,2.92
3783,1400,11080,32,0.37,2.93
224,128,540,15,0.57,2.41
1608,1942,4620,30,1.21,2.87
624,330,1640,21,0.53,2.63
3011,1672,8720,29,0.56,2.90
4556,1566,13400,32,0.34,2.94
4846,1974,14260,32,0.41,2.94
3890,1397,11420,32,0.36,2.94
977,735,2580,28,0.75,2.64
2859,1115,8240,29,0.39,2.88
2582,1623,7440,30,0.63,2.88
4139,1319,12200,31,0.32,2.95
2870,1007,8260,26,0.35,2.88
2043,813,5770,29,0.40,2.82
1309,984,3600,28,0.75,2.75
240,308,610,16,1.28,2.54
4854,1749,14290,31,0.36,2.94
1497,1007,4210,30,0.67,2.81
3059,1058,8900,28,0.35,2.91
1721,636,4940,30,0.37,2.87
4993,1701,14690,32,0.34,2.94
972,644,2580,29,0.66,2.65
1354,553,3730,26,0.41,2.75
2271,944,6470,30,0.42,2.85
3830,1551,11180,32,0.40,2.92
3017,915,8750,30,0.30,2.90
4937,1604,14510,32,0.32,2.94
3953,2133,11620,32,0.54,2.94
1045,449,2720,26,0.43,2.60
1638,811,4700,28,0.50,2.87
2809,938,8120,29,0.33,2.89
4161,1365,12280,32,0.33,2.95
3134,1726,9150,28,0.55,2.92
3712,1400,10850,30,0.38,2.92
2941,973,8500,30,0.33,2.89
985,435,2600,29,0.44,2.64
3791,1353,11100,31,0.36,2.93
2397,837,6820,26,0.35,2.85
1089,778,2820,30,0.71,2.59
2190,1318,6270,30,0.60,2.86
4214,1542,12410,31,0.37,2.94
486,641,1300,19,1.32,2.67
3853,1557,11270,32,0.40,2.92
666,639,1700,21,0.96,2.55
2298,791,6550,28,0.34,2.85
2334,1612,6650,27,0.69,2.85
2107,779,5980,29,0.37,2.84
1951,891,5510,31,0.46,2.82
4558,1453,13410,31,0.32,2.94
3711,1150,10820,32,0.31,2.92
4844,1913,14260,30,0.39,2.94
613,458,1640,21,0.75,2.68
998,806,2640,30,0.81,2.65
2053,723,5790,30,0.35,2.82
114,84,220,15,0.74,1.93
755,601,1940,28,0.80,2.57
4487,1617,13230,33,0.36,2.95
2541,879,7310,30,0.35,2.88
2787,1329,8060,30,0.48,2.89
1259,835,3500,30,0.66,2.78
637,590,1670,20,0.93,2.62
3183,1236,9270,30,0.39,2.91
2178,1755,6260,29,0.81,2.87
858,626,2200,28,0.73,2.56
1814,730,5140,30,0.40,2.83
4255,1605,12540,32,0.38,2.95
1339,597,3700,30,0.45,2.76
468,351,1260,21,0.75,2.69
4570,1648,13440,29,0.36,2.94
3090,1233,9000,30,0.40,2.91
3866,1282,11320,31,0.33,2.93
3791,1369,11100,32,0.36,2.93
624,387,1640,21,0.62,2.63
549,641,1450,20,1.17,2.64
597,291,1570,21,0.49,2.63
3008,984,8710,29,0.33,2.90
4239,1287,12490,32,0.30,2.95
4763,2291,14030,31,0.48,2.95
4400,1630,13000,33,0.37,2.95
3308,1050,9770,30,0.32,2.95
1473,916,4120,30,0.62,2.80
4629,1912,13610,31,0.41,2.94
3772,1255,11060,31,0.33,2.93
3321,1369,9800,29,0.41,2.95
3095,1207,9020,29,0.39,2.91
4422,1746,13070,32,0.39,2.96
3209,1543,9340,30,0.48,2.91
583,862,1510,20,1.48,2.59
2545,863,7310,31,0.34,2.87
1112,496,2890,29,0.45,2.60
1365,474,3770,30,0.35,2.76
3911,1323,11510,33,0.34,2.94
1644,765,4720,30,0.47,2.87
3801,1188,11110,31,0.31,2.92
1623,603,4660,28,0.37,2.87
1793,672,5080,28,0.37,2.83
1680,677,4800,29,0.40,2.86
1728,632,4950,31,0.37,2.86
3158,1089,9200,30,0.34,2.91
635,395,1670,20,0.62,2.63
2083,1111,5890,29,0.53,2.83
115,112,220,14,0.97,1.91
951,553,2500,30,0.58,2.63
1405,595,3920,29,0.42,2.79
2397,1703,6820,29,0.71,2.85
4604,2592,13550,32,0.56,2.94
1943,1008,5490,30,0.52,2.83
3443,1944,10150,29,0.56,2.95
4762,1504,14030,31,0.32,2.95
247,202,660,15,0.82,2.67
4768,1657,14040,32,0.35,2.94
2361,908,6730,31,0.38,2.85
1942,830,5480,28,0.43,2.82
1983,677,5620,29,0.34,2.83
3289,1163,9690,30,0.35,2.95
3729,1201,10910,32,0.32,2.93
3180,1297,9240,31,0.41,2.91
3916,1398,11530,32,0.36,2.94
4554,2879,13380,31,0.63,2.94
4524,1668,13320,32,0.37,2.94
4638,1706,13610,31,0.37,2.93
3125,1566,9070,29,0.50,2.90
467,421,1250,21,0.90,2.68
2935,1249,8440,28,0.43,2.88
4740,2350,13970,32,0.50,2.95
304,467,830,15,1.54,2.73
3564,1575,10480,32,0.44,2.94
4956,1636,14610,30,0.33,2.95
4523,1533,13320,32,0.34,2.94
2691,778,7720,29,0.29,2.87
1485,787,4170,28,0.53,2.81
408,393,1120,14,0.96,2.75
2463,1077,7020,30,0.44,2.85
4052,2226,11900,32,0.55,2.94
3921,1232,11550,32,0.31,2.95
225,135,550,16,0.60,2.44
1277,715,3550,30,0.56,2.78
3959,1430,11630,31,0.36,2.94
3368,1157,9940,31,0.34,2.95
4121,1349,12090,30,0.33,2.93
4923,2924,14480,31,0.59,2.94
2087,1202,5890,29,0.58,2.82
3900,1371,11470,30,0.35,2.94
4344,1377,12850,32,0.32,2.96
293,1227,810,36,4.19,2.76
59,139,120,10,2.36,2.03
4428,1392,13090,32,0.31,2.96
1126,598,2930,30,0.53,2.60
4296,1412,12710,30,0.33,2.96
3264,1063,9580,29,0.33,2.94
2251,884,6400,29,0.39,2.84
848,564,2190,30,0.67,2.58
3497,1366,10290,29,0.39,2.94
1921,680,5400,26,0.35,2.81
1283,691,3580,28,0.54,2.79
3927,2095,11550,32,0.53,2.94
232,159,570,15,0.69,2.46
4439,2662,13120,31,0.60,2.96
220,114,530,15,0.52,2.41
4341,2208,12840,31,0.51,2.96
2039,1506,5760,29,0.74,2.82
649,655,1690,21,1.01,2.60
4033,2068,11820,30,0.51,2.93
686,537,1790,20,0.78,2.61
2087,938,5890,29,0.45,2.82
1880,781,5300,30,0.42,2.82
3814,1457,11140,32,0.38,2.92
4365,1361,12880,32,0.31,2.95
4246,2239,12510,32,0.53,2.95
2602,1837,7480,29,0.71,2.87
1828,996,5190,28,0.54,2.84
1980,938,5610,29,0.47,2.83
1925,993,5430,28,0.52,2.82
2418,1019,6880,30,0.42,2.85
2621,840,7540,29,0.32,2.88
4365,1886,12880,32,0.43,2.95
4127,2215,12160,32,0.54,2.95
989,487,2610,30,0.49,2.64
4608,1495,13550,30,0.32,2.94
206,120,500,15,0.58,2.43
3895,1673,11450,32,0.43,2.94
3035,1002,8820,29,0.33,2.91
2585,1336,7450,29,0.52,2.88
3932,1344,11560,31,0.34,2.94
4718,1924,13880,31,0.41,2.94
233,505,570,15,2.17,2.45
1417,705,3950,29,0.50,2.79
4144,1896,12200,32,0.46,2.94
4335,1352,12820,28,0.31,2.96
3312,1106,9770,29,0.33,2.95
4008,1661,11770,31,0.41,2.94
1776,716,5040,30,0.40,2.84
4646,1459,13610,33,0.31,2.93
2546,896,7310,30,0.35,2.87
4727,2260,13930,31,0.48,2.95
571,341,1490,20,0.60,2.61
3941,1900,11590,32,0.48,2.94
906,534,2350,29,0.59,2.59
2690,1173,7720,30,0.44,2.87
4435,1602,13110,31,0.36,2.96
3583,1734,10540,31,0.48,2.94
1431,422,4020,26,0.29,2.81
2094,877,5920,30,0.42,2.83
4112,1834,12050,31,0.45,2.93
658,693,1690,20,1.05,2.57
3177,1182,9240,24,0.37,2.91
3320,1339,9800,29,0.40,2.95
4131,1161,12180,32,0.28,2.95
3192,1167,9290,26,0.37,2.91
3799,2381,11110,33,0.63,2.92
1127,554,2930,29,0.49,2.60
3023,2309,8780,28,0.76,2.90
118,275,220,15,2.33,1.86
3448,1459,10160,30,0.42,2.95
3716,1372,10860,33,0.37,2.92
3859,1739,11290,30,0.45,2.93
4557,1480,13410,32,0.32,2.94
716,511,1890,21,0.71,2.64
3578,1580,10520,32,0.44,2.94
4405,1505,13000,31,0.34,2.95
