Concurrent Users,Total Waiting Time,Total Service Time, Maximum Workload,Average Waiting Time,Average Service Time
3584,1237,10550,31,0.35,2.94
1994,835,5640,30,0.42,2.83
2083,1463,5890,31,0.70,2.83
195,130,480,15,0.67,2.46
83,115,160,16,1.39,1.93
1450,603,4040,31,0.42,2.79
4434,1355,13110,33,0.31,2.96
357,294,970,14,0.82,2.72
2395,1626,6810,31,0.68,2.84
1498,548,4210,30,0.37,2.81
763,570,1950,30,0.75,2.56
1907,808,5360,34,0.42,2.81
632,409,1670,21,0.65,2.64
578,502,1510,21,0.87,2.61
1451,846,4050,30,0.58,2.79
3809,1322,11130,32,0.35,2.92
1372,917,3800,30,0.67,2.77
3092,1835,9020,29,0.59,2.92
4648,1761,13610,30,0.38,2.93
4493,1940,13270,33,0.43,2.95
4910,1455,14440,33,0.30,2.94
4136,1350,12190,29,0.33,2.95
906,562,2350,30,0.62,2.59
2517,1111,7240,28,0.44,2.88
4472,1439,13170,31,0.32,2.94
2972,1429,8640,29,0.48,2.91
4153,1597,12220,32,0.38,2.94
4481,2061,13210,32,0.46,2.95
4895,1910,14400,31,0.39,2.94
2540,704,7310,30,0.28,2.88
3322,947,9800,29,0.29,2.95
3849,1603,11250,32,0.42,2.92
2250,2625,6400,30,1.17,2.84
2385,909,6790,30,0.38,2.85
4069,1635,11930,31,0.40,2.93
3977,1250,11660,32,0.31,2.93
1534,634,4320,30,0.41,2.82
4301,2210,12720,31,0.51,2.96
4397,2617,12970,31,0.60,2.95
1908,1011,5360,30,0.53,2.81
4425,1715,13080,32,0.39,2.96
3344,1063,9870,30,0.32,2.95
1460,617,4100,30,0.42,2.81
204,113,500,15,0.55,2.45
1470,716,4110,25,0.49,2.80
571,437,1490,22,0.77,2.61
618,362,1640,22,0.59,2.65
3518,1015,10290,30,0.29,2.92
2944,1016,8520,29,0.35,2.89
1068,387,2790,31,0.36,2.61
1235,520,3380,30,0.42,2.74
4060,1077,11910,33,0.27,2.93
1882,862,5300,30,0.46,2.82
665,1056,1700,21,1.59,2.56
3619,1646,10610,32,0.45,2.93
4334,1888,12820,32,0.44,2.96
1540,526,4350,31,0.34,2.82
2331,787,6630,28,0.34,2.84
1436,630,4020,30,0.44,2.80
2864,1134,8240,29,0.40,2.88
4984,2165,14690,32,0.43,2.95
3173,1279,9230,30,0.40,2.91
4610,2946,13560,32,0.64,2.94
2219,1128,6320,30,0.51,2.85
397,399,1100,16,1.01,2.77
3958,2008,11630,31,0.51,2.94
4619,1400,13590,37,0.30,2.94
260,246,670,15,0.95,2.58
3980,4698,11670,30,1.18,2.93
4028,1415,11820,32,0.35,2.93
1695,753,4840,30,0.44,2.86
950,496,2500,29,0.52,2.63
4199,2242,12360,32,0.53,2.94
2944,1602,8520,29,0.54,2.89
543,387,1450,21,0.71,2.67
531,381,1420,20,0.72,2.67
2530,1199,7270,31,0.47,2.87
822,568,2150,30,0.69,2.62
3375,1248,9940,31,0.37,2.95
3228,1095,9420,30,0.34,2.92
4560,1569,13420,33,0.34,2.94
4893,1845,14390,33,0.38,2.94
1157,641,3060,30,0.55,2.64
2543,816,7310,30,0.32,2.87
4844,1985,14260,33,0.41,2.94
2228,1095,6340,30,0.49,2.85
3592,1286,10570,32,0.36,2.94
829,453,2170,30,0.55,2.62
1119,512,2910,29,0.46,2.60
2844,992,8190,28,0.35,2.88
714,384,1880,21,0.54,2.63
4039,1550,11840,30,0.38,2.93
3213,832,9360,30,0.26,2.91
2635,994,7600,29,0.38,2.88
2532,906,7280,28,0.36,2.88
1881,648,5300,30,0.34,2.82
3663,1092,10720,31,0.30,2.93
4265,2072,12570,32,0.49,2.95
297,309,810,16,1.04,2.73
2947,1205,8520,30,0.41,2.89
4471,1719,13170,33,0.38,2.95
3911,1783,11510,33,0.46,2.94
2554,884,7350,30,0.35,2.88
3225,1377,9390,30,0.43,2.91
3765,1463,10990,31,0.39,2.92
1251,629,3470,30,0.50,2.77
937,656,2430,30,0.70,2.59
701,503,1840,21,0.72,2.62
2601,960,7480,30,0.37,2.88
2360,1436,6730,31,0.61,2.85
1128,502,2930,30,0.45,2.60
3549,1067,10390,31,0.30,2.93
4986,1512,14690,32,0.30,2.95
1390,871,3870,30,0.63,2.78
2560,1116,7360,28,0.44,2.88
1494,570,4200,31,0.38,2.81
2287,901,6510,30,0.39,2.85
754,796,1930,29,1.06,2.56
3200,1566,9310,31,0.49,2.91
4126,1329,12160,32,0.32,2.95
4049,1543,11900,33,0.38,2.94
1014,453,2660,31,0.45,2.62
2988,1112,8680,30,0.37,2.90
2260,993,6420,31,0.44,2.84
3201,1148,9320,30,0.36,2.91
4848,1833,14270,33,0.38,2.94
1873,801,5280,29,0.43,2.82
353,386,960,16,1.09,2.72
4291,1421,12700,31,0.33,2.96
2414,1811,6880,31,0.75,2.85
1169,637,3130,31,0.54,2.68
980,656,2580,29,0.67,2.63
3478,1119,10250,29,0.32,2.95
2648,947,7650,30,0.36,2.89
4914,1377,14440,32,0.28,2.94
4248,1682,12510,32,0.40,2.94
4878,2663,14330,31,0.55,2.94
4159,1362,12270,32,0.33,2.95
4415,1461,13050,32,0.33,2.96
3747,1367,10950,30,0.36,2.92
3556,1303,10450,32,0.37,2.94
730,567,1890,21,0.78,2.59
410,577,1140,16,1.41,2.78
1091,692,2840,29,0.63,2.60
2158,1186,6180,29,0.55,2.86
852,553,2190,27,0.65,2.57
1466,700,4110,30,0.48,2.80
774,763,1980,30,0.99,2.56
4589,1451,13490,32,0.32,2.94
982,1164,2580,30,1.19,2.63
3446,1178,10160,30,0.34,2.95
314,231,870,16,0.74,2.77
3311,1457,9770,30,0.44,2.95
3612,2679,10590,32,0.74,2.93
2011,842,5680,28,0.42,2.82
3636,1286,10660,32,0.35,2.93
1092,466,2840,30,0.43,2.60
4464,1249,13140,30,0.28,2.94
4157,1690,12250,32,0.41,2.95
1097,556,2860,30,0.51,2.61
2544,894,7310,30,0.35,2.87
1574,671,4480,30,0.43,2.85
2482,1436,7120,30,0.58,2.87
4931,1624,14500,33,0.33,2.94
4575,1630,13440,31,0.36,2.94
1196,1257,3200,30,1.05,2.68
1051,616,2740,28,0.59,2.61
3135,2150,9150,31,0.69,2.92
4367,1325,12900,32,0.30,2.95
2708,803,7820,30,0.30,2.89
363,385,980,15,1.06,2.70
2590,1340,7460,30,0.52,2.88
715,373,1880,22,0.52,2.63
1347,820,3720,30,0.61,2.76
2120,3110,6040,28,1.47,2.85
1128,617,2930,30,0.55,2.60
1157,445,3060,31,0.38,2.64
2928,1070,8420,26,0.37,2.88
3101,1327,9020,41,0.43,2.91
1969,783,5570,29,0.40,2.83
2841,1002,8180,31,0.35,2.88
3745,1221,10930,32,0.33,2.92
3568,1232,10510,32,0.35,2.95
3451,1054,10170,29,0.31,2.95
4364,2502,12880,33,0.57,2.95
878,442,2260,30,0.50,2.57
3904,1551,11480,30,0.40,2.94
1422,928,4000,29,0.65,2.81
2682,1631,7720,29,0.61,2.88
2191,1299,6270,31,0.59,2.86
1733,1011,4950,31,0.58,2.86
2258,1086,6410,31,0.48,2.84
3500,1218,10290,28,0.35,2.94
2682,878,7720,31,0.33,2.88
1984,745,5620,30,0.38,2.83
3265,1098,9580,31,0.34,2.93
1223,459,3340,27,0.38,2.73
1294,792,3580,31,0.61,2.77
2249,1348,6400,30,0.60,2.85
1584,1070,4500,30,0.68,2.84
1215,667,3290,30,0.55,2.71
861,662,2200,31,0.77,2.56
94,103,170,15,1.10,1.81
178,105,430,15,0.59,2.42
2624,1099,7540,24,0.42,2.87
3931,1480,11560,32,0.38,2.94
2653,1015,7650,29,0.38,2.88
299,279,810,15,0.93,2.71
4357,1621,12880,33,0.37,2.96
2911,1278,8330,31,0.44,2.86
241,189,610,15,0.78,2.53
463,2114,1240,21,4.57,2.68
887,371,2290,30,0.42,2.58
112,144,210,14,1.29,1.88
4390,2212,12930,31,0.50,2.95
786,337,2030,30,0.43,2.58
3011,1165,8720,28,0.39,2.90
1431,616,4020,30,0.43,2.81
949,591,2490,29,0.62,2.62
2456,979,7020,31,0.40,2.86
3943,1371,11590,33,0.35,2.94
4065,2145,11920,31,0.53,2.93
1952,830,5510,30,0.43,2.82
924,491,2400,31,0.53,2.60
761,499,1940,31,0.66,2.55
1815,990,5140,31,0.55,2.83
11,16,40,8,1.45,3.64
261,137,680,16,0.52,2.61
1133,911,2950,30,0.80,2.60
1780,997,5060,29,0.56,2.84
415,357,1150,16,0.86,2.77
2348,904,6690,30,0.39,2.85
1866,898,5260,28,0.48,2.82
3205,1390,9320,30,0.43,2.91
3419,1091,10100,30,0.32,2.95
2101,899,5940,30,0.43,2.83
2468,891,7070,26,0.36,2.86
3482,1361,10250,31,0.39,2.94
1455,1285,4080,29,0.88,2.80
2982,1106,8680,30,0.37,2.91
2822,2108,8150,29,0.75,2.89
1036,646,2700,29,0.62,2.61
813,466,2130,31,0.57,2.62
1158,846,3060,30,0.73,2.64
3981,2656,11670,33,0.67,2.93
2182,780,6270,30,0.36,2.87
4294,1561,12710,32,0.36,2.96
1803,1179,5140,31,0.65,2.85
4456,1168,13130,33,0.26,2.95
4628,2441,13610,30,0.53,2.94
1701,842,4860,30,0.50,2.86
2067,1561,5840,31,0.76,2.83
2796,1399,8090,31,0.50,2.89
3631,3461,10640,32,0.95,2.93
2914,1510,8340,30,0.52,2.86
2647,1440,7650,27,0.54,2.89
1545,714,4370,29,0.46,2.83
1426,923,4010,28,0.65,2.81
4249,1146,12510,30,0.27,2.94
1021,513,2680,28,0.50,2.62
613,277,1640,20,0.45,2.68
585,390,1520,21,0.67,2.60
4844,1621,14260,32,0.33,2.94
4509,1492,13300,32,0.33,2.95
3081,1242,8980,30,0.40,2.91
808,1218,2110,30,1.51,2.61
444,455,1210,15,1.02,2.73
1498,708,4210,31,0.47,2.81
1048,626,2730,29,0.60,2.60
2549,973,7330,30,0.38,2.88
4502,1568,13300,32,0.35,2.95
1956,812,5510,26,0.42,2.82
365,144,990,15,0.39,2.71
2998,1130,8690,31,0.38,2.90
4450,1518,13120,32,0.34,2.95
463,318,1240,21,0.69,2.68
2820,1305,8140,30,0.46,2.89
556,390,1470,21,0.70,2.64
4665,1468,13700,32,0.31,2.94
1097,459,2860,29,0.42,2.61
3141,1124,9150,30,0.36,2.91
1356,591,3740,30,0.44,2.76
2729,907,7860,30,0.33,2.88
2034,922,5740,30,0.45,2.82
1595,693,4580,30,0.43,2.87
4693,1994,13790,33,0.42,2.94
3641,1254,10660,31,0.34,2.93
4389,1353,12930,31,0.31,2.95
3443,1441,10150,29,0.42,2.95
770,491,1980,29,0.64,2.57
3949,1130,11610,32,0.29,2.94
1074,459,2800,30,0.43,2.61
4166,1281,12290,33,0.31,2.95
2364,846,6730,29,0.36,2.85
45,125,110,10,2.78,2.44
2162,902,6210,29,0.42,2.87
2539,1059,7310,31,0.42,2.88
772,515,1980,30,0.67,2.56
586,376,1530,22,0.64,2.61
3361,1422,9900,30,0.42,2.95
3496,1064,10290,30,0.30,2.94
4148,1480,12210,32,0.36,2.94
2370,2098,6770,31,0.89,2.86
652,390,1690,21,0.60,2.59
494,454,1310,22,0.92,2.65
1846,1065,5220,29,0.58,2.83
3163,1181,9200,30,0.37,2.91
326,401,890,15,1.23,2.73
1624,950,4660,28,0.58,2.87
2617,966,7540,29,0.37,2.88
1163,483,3090,28,0.42,2.66
4581,1800,13470,32,0.39,2.94
2602,1318,7480,29,0.51,2.87
1790,784,5080,28,0.44,2.84
1733,887,4950,28,0.51,2.86
1530,1144,4320,30,0.75,2.82
4257,1903,12550,33,0.45,2.95
4828,1389,14210,33,0.29,2.94
825,603,2160,30,0.73,2.62
2283,954,6510,30,0.42,2.85
2188,821,6270,30,0.38,2.87
423,380,1160,16,0.90,2.74
1937,567,5480,26,0.29,2.83
4195,1385,12330,32,0.33,2.94
2975,1002,8650,28,0.34,2.91
2311,766,6580,31,0.33,2.85
812,464,2130,30,0.57,2.62
3328,1048,9830,28,0.31,2.95
1005,566,2650,29,0.56,2.64
60,64,120,11,1.07,2.00
3090,1131,9000,30,0.37,2.91
333,383,910,15,1.15,2.73
2836,1212,8170,31,0.43,2.88
438,458,1190,15,1.05,2.72
1953,1047,5510,29,0.54,2.82
2597,847,7480,31,0.33,2.88
2158,743,6180,29,0.34,2.86
1364,814,3770,30,0.60,2.76
4867,1240,14320,31,0.25,2.94
3392,1269,9990,30,0.37,2.95
4934,1883,14500,33,0.38,2.94
3996,1752,11730,32,0.44,2.94
1364,619,3770,30,0.45,2.76
151,193,290,15,1.28,1.92
4770,1651,14050,31,0.35,2.95
3653,1190,10690,33,0.33,2.93
4817,1906,14190,33,0.40,2.95
4559,1287,13420,32,0.28,2.94
5000,1742,14690,32,0.35,2.94
4989,1746,14690,32,0.35,2.94
4931,2583,14500,32,0.52,2.94
280,551,760,15,1.97,2.71
2072,651,5860,31,0.31,2.83
4259,1462,12560,33,0.34,2.95
4737,1657,13960,32,0.35,2.95
2166,1712,6220,31,0.79,2.87
4607,1577,13550,31,0.34,2.94
997,462,2640,30,0.46,2.65
153,112,300,15,0.73,1.96
215,188,520,13,0.87,2.42
3851,1668,11250,32,0.43,2.92
4728,1959,13930,33,0.41,2.95
2001,825,5650,30,0.41,2.82
3697,1233,10800,31,0.33,2.92
4461,1478,13130,32,0.33,2.94
561,479,1470,21,0.85,2.62
4997,2207,14690,32,0.44,2.94
1831,750,5200,28,0.41,2.84
1557,724,4420,28,0.46,2.84
3052,1285,8870,30,0.42,2.91
2831,984,8160,30,0.35,2.88
1226,808,3340,29,0.66,2.72
3685,1310,10770,31,0.36,2.92
3445,1168,10160,26,0.34,2.95
1345,823,3720,30,0.61,2.77
3772,1517,11060,30,0.40,2.93
1543,476,4360,28,0.31,2.83
423,374,1160,16,0.88,2.74
4437,1415,13120,33,0.32,2.96
2110,854,5990,30,0.40,2.84
2614,1188,7540,25,0.45,2.88
1505,571,4240,29,0.38,2.82
4543,1713,13360,31,0.38,2.94
2880,1541,8270,26,0.54,2.87
787,600,2030,29,0.76,2.58
2242,1068,6370,28,0.48,2.84
4548,1369,13370,31,0.30,2.94
3432,1621,10130,30,0.47,2.95
926,455,2410,30,0.49,2.60
3475,1361,10250,30,0.39,2.95
3282,1116,9650,29,0.34,2.94
3027,975,8790,30,0.32,2.90
1946,834,5500,31,0.43,2.83
3608,1753,10580,32,0.49,2.93
3533,1916,10330,32,0.54,2.92
2820,983,8140,29,0.35,2.89
3630,1446,10640,32,0.40,2.93
2620,1032,7540,31,0.39,2.88
3922,1438,11550,33,0.37,2.94
4495,1562,13280,32,0.35,2.95
577,313,1510,21,0.54,2.62
235,253,580,15,1.08,2.47
3227,2260,9420,30,0.70,2.92
3726,1188,10900,31,0.32,2.93
1048,629,2730,30,0.60,2.60
1606,722,4620,29,0.45,2.88
2495,1314,7150,31,0.53,2.87
394,307,1080,16,0.78,2.74
4879,1570,14330,31,0.32,2.94
1466,844,4110,29,0.58,2.80
4712,1979,13860,33,0.42,2.94
563,282,1470,21,0.50,2.61
2872,1010,8260,31,0.35,2.88
4697,1517,13800,31,0.32,2.94
780,442,1990,30,0.57,2.55
705,546,1850,21,0.77,2.62
929,534,2420,30,0.57,2.60
3240,1129,9470,28,0.35,2.92
2274,868,6470,30,0.38,2.85
2974,1295,8650,29,0.44,2.91
1459,582,4090,29,0.40,2.80
4139,1395,12200,32,0.34,2.95
4343,3043,12850,32,0.70,2.96
1023,610,2680,30,0.60,2.62
4117,1748,12060,32,0.42,2.93
3121,1881,9060,30,0.60,2.90
3257,1704,9530,29,0.52,2.93
3083,1990,8990,24,0.65,2.92
3840,2089,11210,33,0.54,2.92
2449,1491,6980,30,0.61,2.85
277,392,730,16,1.42,2.64
2422,1297,6890,30,0.54,2.84
2957,1844,8560,31,0.62,2.89
2338,6857,6660,28,2.93,2.85
2555,2642,7350,30,1.03,2.88
547,454,1450,21,0.83,2.65
1106,404,2870,30,0.37,2.59
325,339,890,16,1.04,2.74
546,420,1450,22,0.77,2.66
4713,1794,13880,31,0.38,2.95
420,343,1160,16,0.82,2.76
677,732,1750,21,1.08,2.58
4833,1761,14240,31,0.36,2.95
377,526,1010,15,1.40,2.68
2550,1751,7330,43,0.69,2.87
4102,3808,12040,30,0.93,2.94
3043,1575,8860,30,0.52,2.91
586,489,1530,21,0.83,2.61
2418,1314,6880,31,0.54,2.85
4917,1887,14450,31,0.38,2.94
3285,1180,9670,30,0.36,2.94
372,354,1000,15,0.95,2.69
2775,964,7990,31,0.35,2.88
2905,1085,8320,47,0.37,2.86
633,384,1670,21,0.61,2.64
3123,946,9070,29,0.30,2.90
4209,1458,12390,31,0.35,2.94
3109,1233,9050,31,0.40,2.91
3032,1150,8820,29,0.38,2.91
2675,1929,7710,30,0.72,2.88
2353,988,6700,29,0.42,2.85
1139,617,2960,30,0.54,2.60
1231,592,3370,21,0.48,2.74
3811,1451,11130,30,0.38,2.92
3124,1160,9070,30,0.37,2.90
3828,1217,11170,32,0.32,2.92
4430,1583,13100,33,0.36,2.96
1266,600,3510,28,0.47,2.77
59,103,120,11,1.75,2.03
1888,915,5340,30,0.48,2.83
3002,1351,8700,31,0.45,2.90
3031,1140,8820,29,0.38,2.91
410,409,1140,16,1.00,2.78
1323,621,3640,30,0.47,2.75
3625,1451,10630,33,0.40,2.93
2639,1335,7620,30,0.51,2.89
3110,1297,9050,31,0.42,2.91
613,379,1640,21,0.62,2.68
1296,441,3590,30,0.34,2.77
4091,1120,12030,31,0.27,2.94
4815,1669,14190,32,0.35,2.95
1595,1022,4580,30,0.64,2.87
519,2111,1380,21,4.07,2.66
2288,799,6520,30,0.35,2.85
3819,1845,11160,32,0.48,2.92
142,100,290,15,0.70,2.04
3514,1575,10290,30,0.45,2.93
1623,1376,4660,28,0.85,2.87
1476,688,4130,31,0.47,2.80
464,435,1250,19,0.94,2.69
3729,2063,10910,30,0.55,2.93
4385,2341,12920,32,0.53,2.95
4992,1610,14690,32,0.32,2.94
1841,735,5210,29,0.40,2.83
1492,719,4190,30,0.48,2.81
2314,952,6580,29,0.41,2.84
2764,1149,7970,30,0.42,2.88
2968,1584,8610,31,0.53,2.90
119,96,220,15,0.81,1.85
4022,1866,11800,31,0.46,2.93
3297,1860,9730,31,0.56,2.95
619,443,1640,21,0.72,2.65
2359,871,6730,30,0.37,2.85
1191,480,3190,29,0.40,2.68
4995,1770,14690,32,0.35,2.94
643,436,1690,21,0.68,2.63
633,271,1670,20,0.43,2.64
2408,920,6840,30,0.38,2.84
671,746,1720,21,1.11,2.56
2728,1111,7860,31,0.41,2.88
1110,726,2880,29,0.65,2.59
1754,739,5010,31,0.42,2.86
1985,838,5630,29,0.42,2.84
2350,879,6690,30,0.37,2.85
3449,1816,10160,29,0.53,2.95
3274,1198,9640,31,0.37,2.94
1499,1935,4210,30,1.29,2.81
2101,841,5940,31,0.40,2.83
4819,1747,14200,31,0.36,2.95
345,259,930,15,0.75,2.70
3330,1315,9840,31,0.39,2.95
1291,781,3580,29,0.60,2.77
3812,1389,11140,33,0.36,2.92
101,54,190,15,0.53,1.88
1621,586,4650,31,0.36,2.87
2721,1630,7840,33,0.60,2.88
3145,905,9170,30,0.29,2.92
2207,929,6300,30,0.42,2.85
4345,1688,12850,31,0.39,2.96
4,9,20,1,2.25,5.00
3954,1372,11620,33,0.35,2.94
530,479,1420,21,0.90,2.68
3581,1373,10540,31,0.38,2.94
1481,985,4140,29,0.67,2.80
4691,1851,13780,31,0.39,2.94
2361,843,6730,28,0.36,2.85
2063,558,5840,30,0.27,2.83
1733,755,4950,30,0.44,2.86
3845,1602,11240,33,0.42,2.92
3541,1981,10370,31,0.56,2.93
3488,1504,10280,30,0.43,2.95
1970,934,5570,29,0.47,2.83
4161,1545,12280,31,0.37,2.95
4368,1254,12900,31,0.29,2.95
2312,1550,6580,29,0.67,2.85
208,114,520,15,0.55,2.50
1990,710,5640,30,0.36,2.83
4529,1425,13330,31,0.31,2.94
1175,618,3150,31,0.53,2.68
1198,611,3210,30,0.51,2.68
510,390,1350,20,0.76,2.65
2931,1758,8420,28,0.60,2.87
986,519,2600,30,0.53,2.64
547,347,1450,21,0.63,2.65
2908,1207,8330,30,0.42,2.86
2724,1093,7840,30,0.40,2.88
1988,839,5630,28,0.42,2.83
4795,3502,14110,31,0.73,2.94
1641,612,4700,31,0.37,2.86
4125,1471,12140,32,0.36,2.94
1734,1047,4950,28,0.60,2.85
2042,1258,5770,30,0.62,2.83
287,298,790,14,1.04,2.75
4750,2345,13980,32,0.49,2.94
1356,684,3740,30,0.50,2.76
4570,1535,13440,32,0.34,2.94
1421,680,3990,30,0.48,2.81
4816,1690,14190,31,0.35,2.95
3727,1414,10900,31,0.38,2.92
3903,1641,11480,32,0.42,2.94
7,17,20,4,2.43,2.86
1728,753,4950,30,0.44,2.86
2926,1164,8420,30,0.40,2.88
3902,1227,11480,33,0.31,2.94
3749,1555,10950,31,0.41,2.92
3773,1238,11060,31,0.33,2.93
3094,1108,9020,29,0.36,2.92
3287,1892,9690,31,0.58,2.95
1152,631,3060,30,0.55,2.66
2298,1634,6550,30,0.71,2.85
1609,879,4630,30,0.55,2.88
3764,1369,10990,31,0.36,2.92
4652,1717,13630,32,0.37,2.93
556,278,1470,21,0.50,2.64
1264,542,3510,31,0.43,2.78
1135,542,2950,30,0.48,2.60
1440,663,4020,31,0.46,2.79
2069,932,5850,30,0.45,2.83
2654,1115,7650,30,0.42,2.88
1485,1071,4170,29,0.72,2.81
1872,828,5280,31,0.44,2.82
601,354,1580,21,0.59,2.63
816,525,2130,28,0.64,2.61
2322,1072,6610,30,0.46,2.85
3276,1159,9640,29,0.35,2.94
3783,1371,11080,31,0.36,2.93
8,12,20,4,1.50,2.50
4067,1556,11920,31,0.38,2.93
2097,1079,5930,29,0.51,2.83
2307,882,6560,30,0.38,2.84
3853,1345,11270,32,0.35,2.92
4173,1384,12290,33,0.33,2.95
252,216,660,15,0.86,2.62
3803,1394,11110,33,0.37,2.92
3537,2249,10360,32,0.64,2.93
2530,854,7270,30,0.34,2.87
1298,550,3590,30,0.42,2.77
2149,1283,6120,31,0.60,2.85
872,537,2230,31,0.62,2.56
487,647,1310,21,1.33,2.69
4854,2299,14290,33,0.47,2.94
1216,729,3300,30,0.60,2.71
4250,1298,12510,32,0.31,2.94
2674,1198,7700,30,0.45,2.88
4385,1316,12920,32,0.30,2.95
1615,706,4650,30,0.44,2.88
4826,1566,14200,33,0.32,2.94
1149,511,3040,30,0.44,2.65
2610,987,7520,26,0.38,2.88
2145,912,6120,29,0.43,2.85
3319,2020,9800,28,0.61,2.95
138,163,290,15,1.18,2.10
1445,932,4030,29,0.64,2.79
312,432,870,20,1.38,2.79
4023,2900,11800,33,0.72,2.93
3825,1232,11170,31,0.32,2.92
1450,652,4040,30,0.45,2.79
2837,1181,8180,30,0.42,2.88
2299,984,6550,29,0.43,2.85
4634,1555,13610,32,0.34,2.94
2654,929,7650,31,0.35,2.88
433,348,1180,16,0.80,2.73
1146,521,3010,30,0.45,2.63
646,363,1690,21,0.56,2.62
689,479,1800,21,0.70,2.61
2525,1196,7260,30,0.47,2.88
558,834,1470,22,1.49,2.63
3267,1140,9590,31,0.35,2.94
2815,964,8130,30,0.34,2.89
792,616,2060,28,0.78,2.60
3719,1749,10880,32,0.47,2.93
313,236,870,15,0.75,2.78
3946,1357,11610,32,0.34,2.94
1587,855,4510,29,0.54,2.84
512,361,1350,21,0.71,2.64
2663,1149,7680,30,0.43,2.88
4201,1650,12370,33,0.39,2.94
2443,2121,6970,30,0.87,2.85
567,596,1480,21,1.05,2.61
420,517,1160,15,1.23,2.76
4199,1240,12360,33,0.30,2.94
1101,489,2860,31,0.44,2.60
4997,1641,14690,31,0.33,2.94
333,432,910,15,1.30,2.73
1764,711,5020,29,0.40,2.85
2853,1843,8230,26,0.65,2.88
3050,952,8860,30,0.31,2.90
3883,1255,11380,32,0.32,2.93
1150,540,3040,31,0.47,2.64
3968,1225,11650,31,0.31,2.94
327,315,910,15,0.96,2.78
3588,1157,10550,31,0.32,2.94
533,545,1430,22,1.02,2.68
3963,1299,11640,30,0.33,2.94
1888,699,5340,30,0.37,2.83
4362,2009,12880,32,0.46,2.95
2939,1280,8470,30,0.44,2.88
4016,1459,11790,32,0.36,2.94
1621,550,4650,31,0.34,2.87
2699,986,7770,29,0.37,2.88
1280,993,3560,29,0.78,2.78
1192,340,3190,30,0.29,2.68
4424,2318,13070,33,0.52,2.95
3153,1013,9180,29,0.32,2.91
2888,1181,8290,30,0.41,2.87
520,583,1390,21,1.12,2.67
2144,788,6120,29,0.37,2.85
2895,969,8300,29,0.33,2.87
180,96,430,16,0.53,2.39
3439,1099,10150,29,0.32,2.95
2255,833,6400,31,0.37,2.84
3964,1226,11650,31,0.31,2.94
552,460,1470,21,0.83,2.66
3460,1148,10200,30,0.33,2.95
1573,618,4480,29,0.39,2.85
555,283,1470,21,0.51,2.65
2875,974,8260,30,0.34,2.87
4406,1702,13010,32,0.39,2.95
4183,1604,12310,31,0.38,2.94
3204,1147,9320,31,0.36,2.91
1990,1314,5640,29,0.66,2.83
882,499,2270,30,0.57,2.57
234,260,570,15,1.11,2.44
3661,1523,10710,31,0.42,2.93
4457,1906,13130,32,0.43,2.95
4883,1251,14350,33,0.26,2.94
3236,986,9460,29,0.30,2.92
786,626,2030,29,0.80,2.58
1366,623,3770,29,0.46,2.76
2249,796,6400,30,0.35,2.85
370,168,1000,15,0.45,2.70
4867,2062,14320,32,0.42,2.94
846,356,2190,30,0.42,2.59
775,451,1990,29,0.58,2.57
3461,971,10200,31,0.28,2.95
2986,2025,8680,30,0.68,2.91
3154,1617,9190,29,0.51,2.91
1273,805,3540,30,0.63,2.78
3924,1212,11550,31,0.31,2.94
3140,1011,9150,30,0.32,2.91
2134,938,6120,31,0.44,2.87
2964,949,8600,31,0.32,2.90
4921,1338,14460,31,0.27,2.94
1622,542,4660,30,0.33,2.87
2494,851,7150,31,0.34,2.87
12,18,40,6,1.50,3.33
4361,1115,12880,31,0.26,2.95
3991,1645,11700,33,0.41,2.93
1235,704,3380,30,0.57,2.74
966,494,2570,29,0.51,2.66
1194,523,3190,30,0.44,2.67
3143,1271,9170,31,0.40,2.92
2214,660,6300,26,0.30,2.85
10,12,30,6,1.20,3.00
2876,1035,8270,30,0.36,2.88
3084,807,8990,30,0.26,2.92
3093,946,9020,30,0.31,2.92
2671,1764,7690,30,0.66,2.88
1854,676,5240,31,0.36,2.83
1805,989,5140,30,0.55,2.85
1438,714,4020,31,0.50,2.80
1733,545,4950,30,0.31,2.86
1616,618,4650,31,0.38,2.88
1441,580,4030,29,0.40,2.80
3825,1153,11170,31,0.30,2.92
1547,987,4370,30,0.64,2.82
2859,998,8240,31,0.35,2.88
3171,1394,9230,30,0.44,2.91
3716,2773,10860,33,0.75,2.92
993,634,2630,30,0.64,2.65
4426,1623,13080,31,0.37,2.96
276,287,730,16,1.04,2.64
4513,1328,13300,32,0.29,2.95
312,232,870,16,0.74,2.79
2354,621,6700,29,0.26,2.85
4477,1337,13200,31,0.30,2.95
4902,1465,14440,32,0.30,2.95
3917,1434,11530,33,0.37,2.94
1896,707,5340,30,0.37,2.82
148,117,290,15,0.79,1.96
2633,877,7600,30,0.33,2.89
3600,1095,10570,30,0.30,2.94
1632,555,4670,30,0.34,2.86
3464,1006,10220,31,0.29,2.95
2102,720,5950,31,0.34,2.83
4230,1274,12440,33,0.30,2.94
3102,841,9020,31,0.27,2.91
1649,584,4730,30,0.35,2.87
3690,1173,10780,32,0.32,2.92
4668,1466,13710,31,0.31,2.94
4193,2304,12330,32,0.55,2.94
1436,424,4020,30,0.30,2.80
558,321,1470,22,0.58,2.63
754,350,1930,31,0.46,2.56
3644,1126,10660,32,0.31,2.93
